Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Collision
0,B,Low,0.5168040694453221,1,A,High,1,B,Medium-Low,-1.723630029395859,0,C,Medium-Low,0
0,B,Medium-High,-0.2010317829898174,0,C,Low,1,C,Medium-High,-0.05315335743585161,1,A,Low,0
1,B,Medium-Low,-1.0352515372400168,0,A,High,1,C,Medium-Low,-0.20504194248200644,1,A,Low,0
1,B,Medium-Low,2.4714570067342785,1,A,High,1,B,Medium-High,1.553668791935833,0,B,Medium-Low,1
0,A,High,-1.394737963880421,0,A,Medium-High,1,A,Low,0.6677735284997915,0,C,Medium-Low,0
1,B,Medium-Low,-0.8785033358717778,1,B,High,1,B,Medium,1.5616084167872675,0,B,Medium-Low,1
0,C,Medium,0.609729767401844,1,A,Low,0,B,Medium-Low,-1.259268225352859,0,A,Medium-High,0
1,A,Medium-Low,0.5758519209335455,0,A,Low,1,B,Medium-Low,0.004837846416158877,0,A,Medium-Low,1
0,A,Medium-High,-0.7969114395282639,0,C,Medium-High,1,C,Medium-Low,-0.8856674164395227,0,A,Medium,0
0,C,Low,1.2180133845468128,0,A,Medium,0,B,Medium,0.09198750680720717,0,A,High,1
0,C,Medium,1.15770474437858,0,C,Medium-Low,0,A,High,0.7662767289807378,0,A,High,1
1,C,High,1.272715159185263,1,A,High,1,C,Low,1.3423803396490768,0,B,Medium-Low,1
1,A,Medium-High,1.3405287730324498,0,A,Medium-Low,0,A,Medium-Low,-0.68424638048004,0,C,Medium-High,1
0,B,Medium-High,0.2745757566953691,0,C,Low,0,B,Medium,0.07246466245799968,0,C,Medium-High,1
1,A,Medium-Low,0.5854319882280578,0,B,Medium,0,A,Medium-Low,1.466871162207687,0,C,Medium,1
0,B,Medium-High,0.3262860102525032,0,A,Medium,0,A,High,0.5406507685711995,1,C,Low,1
1,A,Medium-High,0.4490745051284191,0,C,Medium-High,1,A,Medium-High,-0.87310046397056,1,A,Medium,0
0,C,High,0.45577046518499675,0,B,High,0,C,Medium-Low,-0.4570180601638771,0,B,Medium-High,0
0,C,Low,-0.1768199953618012,1,A,High,1,C,Medium-Low,-0.2514130168216698,1,C,Medium-High,0
1,C,Medium-Low,-1.6954170629030396,0,C,Medium,0,B,High,0.7451117255010719,1,B,Medium-High,0
0,A,High,-0.9361951727940693,0,C,Medium,0,B,Medium,-0.8711067829787374,1,B,Medium-High,0
1,B,Low,-0.2752708337101342,0,B,Medium-High,0,B,Medium-Low,0.20136958380814338,0,C,Medium-High,0
0,C,Medium-High,0.7418162414104892,0,A,High,1,A,Medium-High,-0.9330612319755891,0,C,High,0
1,B,Medium,-0.01117024696239058,0,A,Medium-Low,1,B,Medium,-1.7335083466285146,1,B,Medium,0
1,B,Medium-Low,-0.788856998021778,1,A,Low,1,A,Medium-Low,-0.912981995827426,1,C,Low,0
1,A,Medium,0.0010313164196634147,0,A,High,1,C,Medium,-1.4691384288039055,0,C,Low,0
0,C,Low,-0.3450970519565658,0,C,Medium-Low,0,C,Medium,1.014356161092278,1,A,Medium-Low,1
1,A,High,0.9229228322105065,1,B,High,1,B,High,-1.7050154762004812,0,C,Medium-High,0
1,B,Medium,0.566726739993025,1,C,Medium,1,C,High,-1.8327635043415968,1,B,Medium,0
0,C,High,0.7861770760507455,0,A,Medium-High,1,A,High,-1.090955553799052,1,B,Medium,0
0,C,High,1.2013971714400598,0,A,Low,0,A,Medium,0.11868713270077846,0,B,Low,1
0,B,Medium-Low,0.2837028161255269,0,B,Low,1,B,Medium-High,-0.18515181654188953,1,A,Medium-Low,1
0,C,Medium-High,-0.6267798209101675,1,B,Medium,1,A,Low,-1.1715279166410761,1,B,Low,0
0,B,Medium-High,1.0093000500769997,1,A,Medium-Low,1,C,High,-0.785918375402497,1,B,Medium-Low,1
0,A,Medium,0.18865261537391168,0,A,Medium-High,1,B,Medium-Low,-0.6448424533567171,0,C,High,0
0,B,Medium-Low,-0.29299944716166226,1,B,High,1,B,Medium,0.7176942646893063,1,A,Low,1
0,C,Medium-High,0.12077132120986463,1,B,Medium,1,B,Low,1.199492132413025,1,B,Medium-High,1
0,B,Low,-1.0991157478176417,1,A,Medium-High,1,A,Low,1.0589092989954758,0,A,Medium-Low,0
1,A,Low,1.1323745812591706,1,B,Medium-Low,1,B,Medium,-1.0277780248012982,0,B,Medium-High,1
0,C,Low,-0.3323102108375103,0,B,Medium-Low,1,B,Medium-High,-0.07512476128279727,0,C,Medium,0
0,C,High,0.07650185069338886,0,A,Medium,1,B,High,0.923455855096923,1,C,Medium-High,1
1,C,High,0.4570332136133752,1,C,Medium-High,1,B,Medium,-0.6077164574801189,1,A,Medium-High,0
1,B,Medium-High,0.7048230454483363,1,C,Medium-Low,1,A,Low,-1.9217078618220915,0,B,Medium-Low,0
0,A,Medium,1.1956230903265412,1,C,High,0,A,Medium,0.6608561743009854,0,B,Medium-High,1
1,B,High,-1.0274495136709603,1,A,Medium,1,B,Medium,-0.4122916282520017,1,B,Medium-Low,0
0,B,Medium-Low,-0.14931979589226613,0,A,Low,0,B,High,0.6928964624859416,1,A,Medium,1
1,C,Medium,0.9936480614708703,0,C,Medium,0,A,Medium-Low,-0.7081653621670168,1,A,Medium,1
0,C,Medium-Low,-0.32042912412016117,1,C,Medium-High,1,A,Medium-Low,-0.023567685957312,0,C,Medium,0
0,C,Medium-High,1.396368702329487,1,C,Medium-Low,1,B,Medium-High,0.391416079158915,0,C,Medium-High,1
1,A,Medium-Low,1.5680364098709028,0,A,Medium,1,A,Medium-High,-0.7044234563647092,0,A,Medium,1
0,B,Medium-Low,0.21346409653901424,0,A,Medium-Low,0,B,Medium,-0.08861763752411699,1,C,Medium-High,1
0,C,Medium-Low,-0.4919945494772626,1,B,High,1,A,Medium-High,-1.013029454403956,0,C,High,0
1,B,High,0.8789123255748299,1,C,Medium-Low,0,B,Medium-Low,-0.21216137818498862,1,B,Low,1
0,C,Medium,-0.44840233533441554,0,C,Low,0,A,Medium,0.043197396900594834,1,B,Medium-High,0
1,C,Medium,-0.5823481749741946,0,B,Low,1,C,High,0.5142894547922972,0,C,Low,0
1,C,Medium-Low,0.7531782810436397,1,A,Medium,0,A,Medium,0.9011034911925805,0,C,Medium-Low,1
1,C,Low,2.099665179418308,1,C,High,1,B,Medium-High,-0.8655716484703084,0,B,Medium,1
1,C,Medium,1.2442072508833029,1,B,Medium-Low,0,A,Low,-0.41934141634658345,1,C,Medium-Low,1
1,C,Low,1.1776560926570931,0,C,Medium-High,1,A,Low,-1.242140998298583,0,C,Medium,0
0,C,Low,0.7757400828100495,0,A,Medium-Low,1,C,Medium,0.9453166438034162,1,B,Medium-High,1
0,A,Low,0.37586742220961816,1,B,High,0,B,High,-0.6305428642469313,0,A,Medium,0
0,A,Medium-High,0.253226801351367,0,C,High,0,A,High,-1.216848018828262,1,A,Low,0
1,C,Medium,1.1185906298971833,1,C,Low,1,B,Low,-0.023793708537413232,0,C,Medium,1
1,A,Low,1.1547277631486104,1,C,Low,1,A,High,0.5350085622323404,1,C,Low,1
1,B,High,0.9345854846437788,0,C,High,0,C,Medium-Low,0.03708356109268288,0,B,Medium-Low,1
0,C,Medium-Low,0.6388144627011663,1,C,High,0,A,Medium-Low,-0.04568445205447573,0,C,Medium-Low,1
1,A,High,-0.38365938485132706,1,A,High,1,A,High,0.5404233997720659,1,C,Medium-High,1
0,A,Medium-Low,-0.17091882507892145,0,B,Medium-Low,0,A,Low,-0.18968746345919205,1,A,Medium-Low,0
1,B,Medium,1.8247255445248902,1,A,Low,0,B,Low,-2.3491346705190876,0,B,High,0
1,A,High,0.14347593297643246,1,B,Low,1,C,High,1.1331142192113075,0,A,Medium,1
1,B,Low,-1.534573331009681,0,C,High,0,C,Medium-Low,-0.9660086589235409,0,B,Medium,0
0,B,Low,-0.4123645907340337,0,C,Low,1,B,Medium-Low,0.4043634158480382,1,A,Medium-Low,0
0,B,Low,1.2231253476790835,0,B,Medium-High,0,C,Medium-High,-1.4627007935574452,0,A,Medium,0
0,B,Low,0.2348473618606234,1,B,Medium,1,B,Medium-Low,0.5440711079386495,1,B,Low,1
0,A,Low,0.5185884390874292,1,A,Medium-High,1,B,Low,-0.03585535286701462,0,C,Medium,1
1,C,Medium-High,-0.646878122849774,1,B,Medium,1,A,High,1.046791823932874,0,C,Medium,1
0,A,High,-0.48760900181619404,1,B,Medium-High,0,B,Medium,-0.22038895605870581,0,B,Medium-Low,0
1,A,Low,-0.3952402280225634,1,A,Medium-Low,1,C,Medium-Low,-0.22375965125180525,0,B,High,0
1,C,Low,0.8491901383627491,0,B,Medium,1,A,Low,0.7939574180836793,0,C,Medium-High,1
0,B,High,0.34790225153615356,0,B,Medium,0,B,Medium,-0.15704822301091165,1,A,Low,1
1,C,Medium-Low,1.5452350562789225,1,B,Medium-Low,0,B,Medium,-1.0720698776474171,1,B,Medium-Low,1
0,C,Medium-Low,0.3211327496416613,1,C,High,0,C,Medium,0.7841726831998319,1,A,Medium-Low,1
0,C,Low,-0.5044673924622477,1,A,High,1,C,Low,-1.6389279894561684,1,B,Medium-Low,0
0,B,Low,0.3895783074319166,1,A,Medium-Low,1,B,Medium-Low,-0.7682858996336039,0,B,Medium-Low,0
1,A,Medium,1.4519298904157545,0,C,Medium-Low,1,C,Medium,0.5452430943975207,0,C,High,1
1,C,High,0.9794516558073428,1,A,Low,0,B,Medium-High,-0.5616642102783329,0,A,Low,1
1,C,Medium,0.36221720416235875,1,A,Medium,0,B,Medium,-0.5261673003695527,0,A,Medium-Low,0
0,B,High,-0.663026098804313,0,A,Medium,1,C,Low,0.24750464602376282,1,B,Low,0
1,B,Low,-0.7533462286773928,1,B,Medium,0,C,Medium-Low,0.25352902493456086,1,B,Medium-High,0
1,B,Low,0.8723195486060854,1,B,Low,1,B,Low,-0.9753881343420828,1,A,Medium-Low,0
1,A,Low,1.6759460318629207,1,A,Medium-High,0,B,Low,-1.154369106561528,0,C,Medium-High,1
1,B,High,-0.6873831833516463,1,B,Medium,0,B,Medium,-0.22198274233668575,0,A,High,0
0,B,Medium-High,-0.5775621441403653,1,A,Medium-Low,0,B,Medium-High,1.0860423583503902,1,A,Medium-Low,1
1,C,Medium-High,-1.2030171245058057,0,A,Medium,1,C,Medium,0.473539104316676,0,B,High,0
1,C,Medium-High,-0.31904294581343123,1,B,Medium,1,B,Medium-Low,0.5666402082901756,0,A,Low,1
0,C,Medium-High,-0.19971516302683964,1,A,Medium,0,A,Medium-Low,0.8340400471549086,1,B,Medium-Low,1
0,B,High,0.865157600084169,0,C,Medium-High,0,C,Medium,-0.8079579552600927,1,C,Medium-High,1
0,A,Medium-High,-0.5401827192713058,0,A,Medium-Low,0,B,High,-0.6863235098014985,0,C,Medium,0
0,B,Medium,-0.2779315920949135,0,C,Medium,0,A,Medium,-0.608316253343865,0,A,High,0
0,C,Low,0.8037807047923589,0,A,Medium-Low,1,C,Medium-Low,0.19267232358966002,1,C,Medium-High,1
1,C,Medium-Low,0.3612076905133389,0,C,Medium-Low,1,B,Medium,-0.34756890764488085,0,A,Medium-High,0
1,C,High,-1.4971897697867158,0,A,Medium-High,0,B,Medium-High,-1.9502256345447821,0,C,Medium-Low,0
1,A,Medium,-0.2711791584554299,0,C,Medium,1,B,Medium,-0.5900740986324368,1,A,Low,0
1,B,Medium,0.7767361978367516,0,A,Medium,0,A,Medium-High,1.1277563501105499,1,C,Medium-Low,1
1,A,Medium-High,-0.43668886703722726,1,C,Low,1,B,High,-0.5435157690061938,1,B,Medium,0
0,C,Medium,0.4952241057855025,1,A,Medium,0,B,Medium-High,-0.04229049195235937,1,A,Medium-High,1
1,C,Medium,-0.4957170823904287,0,A,Low,1,A,Medium,1.8594975129728635,0,B,Medium-Low,1
0,C,Medium-Low,0.32852038612186485,0,A,High,1,C,Low,0.4512232802384841,0,A,Medium,1
0,B,Low,-0.12229142986267551,0,A,Medium-High,1,A,Medium-High,-0.8983439798152186,0,A,Medium-High,0
1,C,High,1.2386741583893757,1,A,High,1,A,Medium-High,-0.5771399873918124,0,B,High,1
0,C,Low,0.56723780893812,0,B,High,1,A,Medium-Low,0.23305406420974786,0,B,High,1
0,A,Medium,-1.2958672043913924,0,A,Medium-High,1,A,Medium-Low,-0.6270746322780634,1,A,Medium-High,0
1,B,Low,-1.580828744540986,0,C,Medium,0,B,Medium-High,0.9295640307726997,1,A,Medium-Low,0
1,B,High,0.7024553863494987,1,A,Medium-High,0,A,Low,0.011215389923898826,1,B,High,1
1,A,High,-0.1867541231223117,1,C,Low,0,C,Medium-High,0.4934418557570732,0,B,High,1
0,C,Low,-1.069362067344711,0,B,High,1,B,Medium-Low,0.5394383282573467,1,B,Low,0
1,B,Medium-High,-2.15943842400658,0,B,High,0,B,Low,-0.10681573150862989,1,C,High,0
0,A,Medium-Low,0.370994869367122,1,A,Low,0,A,High,-2.3180783123685798,1,A,High,0
0,C,Medium,-0.34208150910989316,0,B,Medium-High,0,B,Medium-Low,-0.48125893227668876,1,C,High,0
1,A,High,0.38774563361808867,0,C,Medium-High,0,C,Medium,0.8326554607577159,0,B,Medium,1
0,C,Medium,-0.012219959118966511,0,A,Medium-Low,1,C,High,-0.004143490190563548,0,A,Low,0
0,B,Medium-High,-0.11552052577618571,1,C,High,1,C,Medium-Low,-0.5934464976900847,1,C,High,0
1,A,Medium-Low,0.44451137546832264,1,B,Low,0,A,Low,-0.24628302075386713,0,A,Medium,1
0,B,High,0.9970679613905103,0,A,Medium-High,1,B,High,2.9061580285898954,0,C,Medium-High,1
0,C,Medium-Low,0.8635938047176668,0,A,Medium-High,0,B,Medium-High,-1.6002155220356586,1,C,Medium,0
0,C,Medium,1.93006829112298,0,C,Low,0,C,Low,-0.832883600476648,0,B,Medium-Low,1
1,A,Medium,-0.1639459500814303,1,C,Medium-High,1,C,Medium-Low,-0.3853179366205024,0,B,Low,0
0,B,Medium-High,0.45283340417884643,1,B,Medium-High,0,C,High,-0.5930070157077005,1,A,Low,0
0,B,Medium-Low,-0.25348022256120417,1,B,High,0,C,Medium-High,-0.956123813542879,0,B,Low,0
1,C,Low,-0.6940692968161144,0,A,Medium-Low,1,B,Medium,2.884166118046863,0,A,Low,1
0,B,Medium-Low,0.13543367701536443,1,B,Low,1,C,Low,0.0028445143657684782,1,B,Medium-Low,1
1,A,Medium-Low,-0.7133188263859864,0,B,Medium-High,1,B,Low,-0.20780554357338668,1,A,Medium-Low,0
1,A,Low,-0.27411781726792606,0,C,Medium,1,A,Medium-High,-0.8598429597543141,0,A,High,0
0,B,Medium-High,0.3738991840533178,1,A,Medium-Low,0,A,Low,-0.0890690919623946,0,A,Low,1
0,A,Medium-Low,1.770703555175256,0,C,Low,0,B,High,0.2978685101838108,0,A,Medium-High,1
1,B,Medium-Low,0.5412330876056864,1,A,Medium,0,B,Medium,0.8345653542742736,0,A,Medium,1
1,A,Medium,-0.3128552407834899,1,B,Medium-Low,1,B,Medium-Low,-0.8325185988300464,1,B,Low,0
1,A,Medium-Low,-0.6080273830113465,1,A,Medium-High,1,C,Low,0.34680099690901545,0,B,Medium-Low,0
1,C,Low,1.0951684040455976,1,B,Medium-High,1,C,Medium,-0.31437059908888776,0,A,Low,1
1,C,Medium,0.06889456244890213,0,C,Low,1,C,Medium,-1.0584575335779096,0,A,High,0
1,A,Low,1.0970759170801647,0,B,Medium-Low,1,A,Medium-High,1.76813991475209,1,C,High,1
1,C,Medium-High,0.017449144818807025,0,A,Low,1,C,High,1.438782564759536,0,C,Low,1
0,C,Medium,-0.42982477442911166,1,C,Medium,1,C,Medium-Low,-0.9897000904031479,0,A,Low,0
1,A,Low,0.4445264580215815,1,A,Medium-High,1,B,Medium-High,0.12734792940923623,1,A,Medium-Low,1
1,B,Low,0.9998233917563099,1,C,Low,1,C,High,-0.9057819734531929,1,B,High,1
1,A,Medium-High,-0.39163641952997574,0,A,Medium,0,B,High,0.5637505634875882,0,C,Medium-Low,1
0,C,High,1.1947751124171928,1,A,Medium,1,C,Medium,1.462152801380483,1,A,Medium-Low,1
1,A,Medium-Low,-0.4881039681194673,0,C,Medium-Low,1,A,Medium,1.11552613392925,0,A,Low,1
0,B,Low,-0.7015950455325349,1,C,Medium-High,1,A,Low,0.19014817357010888,0,C,Medium-High,0
0,B,Low,1.0559402584421302,0,B,Low,0,C,Medium,-1.8376345831157106,0,A,Medium-High,0
0,A,Low,-0.026721829459817308,1,B,Medium-Low,1,B,Medium,0.009333883790713031,1,C,Medium,0
1,A,Low,-1.9347860159688133,1,A,Medium,0,A,Medium-High,0.21811501891044713,0,A,Low,0
0,B,Medium,0.6789355921003989,0,A,Low,1,B,High,-1.6208712595654282,0,C,Medium,0
0,A,High,1.2123318294785483,0,C,Medium-High,1,A,High,0.6456412021091695,1,A,High,1
1,C,Medium-Low,0.193422602640336,1,B,Medium,0,C,Low,0.827623021097715,1,B,Medium,1
1,B,High,1.387509209125841,0,A,Medium-Low,1,A,Medium-Low,-1.1960028905094255,0,C,Medium-High,1
1,A,High,0.029817633839876876,1,C,Low,1,A,Medium-Low,-0.6615209220143939,1,A,Medium-High,0
0,C,Medium,-0.1159529643334197,1,C,Medium,0,B,High,1.073152631515699,1,A,Medium-Low,1
1,B,Medium,-0.5910216659935756,1,A,Medium-High,0,A,Medium-High,0.12944102634216323,0,C,Low,0
1,B,Medium-High,-1.8595950982470135,0,B,Medium,1,C,Low,-2.069410808385868,0,B,Medium-Low,0
0,B,Medium-High,-0.997662530519866,0,A,Medium-High,0,C,Medium-High,0.11929135333423721,1,C,High,0
1,A,Low,-0.4176707195316611,0,A,High,0,C,Medium-Low,1.1624088776156254,0,C,Medium-Low,1
1,C,Medium,-0.6546843997684693,1,C,Medium,0,B,Medium-High,-0.34897472251888034,1,C,Medium,0
1,C,Medium-High,1.3961552784501068,0,B,Medium,0,B,Medium-High,-0.2819096686954667,1,B,Low,1
1,C,Medium-High,0.5104062197937174,1,B,Medium,1,A,Medium-High,1.4521762821003659,0,B,Medium-Low,1
0,A,Medium-High,-1.259167331678419,0,C,High,0,C,Medium,-0.3207120326234942,0,C,Medium-Low,0
1,A,High,-0.35497089586175323,1,A,High,0,C,Low,0.5020062427595535,0,C,Medium-High,1
1,C,Medium,1.5279937985849974,0,A,Medium-Low,0,C,High,1.1619164299815035,0,A,Medium-High,1
1,A,Low,-1.0393357900969702,1,B,High,1,A,High,-0.5224965658206181,0,C,Low,0
1,C,High,-0.3831302858588597,1,A,Medium-Low,0,C,Low,-1.7793587948183438,1,C,Medium,0
1,C,Medium,-0.2705238298380168,1,A,Medium-High,0,B,Medium-Low,-0.4789009868623111,0,C,Medium,0
1,B,Medium,0.1824262787521162,1,C,Medium-High,0,A,Medium-High,-0.5280767098375082,1,B,Low,0
1,C,Medium-High,-0.4823872747470796,0,A,Medium-Low,0,A,Medium-High,-0.3328296830787796,1,C,Low,0
0,A,High,-0.6459225499780683,1,C,Medium-Low,0,B,High,-0.3823980304858271,1,A,Low,0
1,B,High,0.23964932129524463,1,A,Medium-Low,1,A,Medium-Low,-1.5303155581590642,0,B,Low,0
0,C,Medium-Low,-0.08644074283141799,0,B,High,0,A,Medium-High,0.6398267470044563,0,A,Medium-High,1
1,B,Medium-High,-0.4559512543681214,1,B,Medium-Low,1,B,Medium-High,0.13845841988827157,0,C,Low,0
0,C,Medium-Low,-0.5561495562382315,1,B,Medium,1,B,Medium-Low,1.3018680790052934,0,A,Medium,1
0,B,Medium,-0.9616869902546126,0,A,Medium-High,1,B,Low,1.4588117126338265,0,B,Medium-Low,1
0,A,Medium-High,1.487042333675464,1,B,Medium-High,0,B,High,-0.32591259548204343,1,B,High,1
0,B,Medium-High,1.8790515275135646,1,A,High,1,C,High,-0.4468271467679863,0,C,Medium,1
1,A,High,0.7070422904593356,0,A,Medium-Low,0,B,Low,-0.04853898539643565,1,A,Medium-Low,1
0,A,Medium-High,-1.8821280337390285,1,B,Medium,0,A,Medium-High,-0.8130690832409072,0,C,Medium-High,0
0,C,Medium-Low,1.887869374441072,1,A,Medium,0,A,High,0.8569420741594277,0,B,Medium-High,1
1,A,Medium-High,1.1501195218318223,0,C,Medium-High,0,B,Medium-Low,0.4075756302862559,1,A,Medium-Low,1
0,B,High,-0.338117609996401,0,C,Medium-Low,1,B,Medium-Low,0.4100757812953878,0,A,High,1
1,A,Low,0.3927955541103925,0,A,Medium,0,A,Medium,-0.11283668080267231,0,C,Medium-High,1
1,C,Low,0.8092356199058505,0,B,Medium-High,0,C,Medium-Low,-0.7294902998430035,1,C,Medium,1
1,C,Medium-Low,0.2794398735032838,1,C,High,0,A,Medium-Low,-0.20878523306695213,0,C,Medium-High,1
0,B,High,1.478019029554487,1,B,High,1,C,Low,0.6086593120516449,1,C,High,1
0,B,High,-0.4708208124378749,1,C,Medium-High,1,C,High,-0.7912760563186856,1,C,Medium-High,0
1,A,Medium-Low,-0.907824590572638,0,A,Medium,1,A,Medium-High,0.42389543723449696,1,B,Medium-Low,0
1,B,Low,1.8188671007623096,0,A,Medium-High,1,C,Medium,1.0098547529477038,1,C,Medium-High,1
1,B,High,-0.7773678721070196,0,C,High,1,C,Medium-High,-0.772515783014293,0,A,Low,0
0,B,Low,0.7500175882284347,0,A,High,0,B,Low,-0.4779094547980518,1,A,Medium,1
1,B,Medium-High,-0.3395040978841649,1,A,Medium-High,1,B,Medium-High,0.5857491032953375,1,C,Medium-Low,1
1,C,Medium-High,1.7190246318489733,1,C,Medium-Low,1,C,Medium,1.3548465883719685,0,B,Medium-High,1
1,A,Medium-Low,-2.9772704714685747,0,A,Medium-High,0,A,Medium-Low,-1.2168102429483751,0,C,Low,0
1,C,High,-0.81762902290426,1,B,Medium-Low,1,A,Medium,1.3616252564545006,1,A,High,1
0,C,Medium-Low,0.42474723218647714,0,C,Low,1,A,Medium-Low,0.12822901909807846,1,C,High,1
0,A,Medium-Low,0.9789903708147963,0,C,Medium-Low,1,B,Low,-0.7282237752227717,0,B,Medium-High,1
0,A,Low,-0.09460906054017272,1,A,Medium-Low,0,C,Low,-0.023623518966297243,1,A,Low,0
0,A,Medium,-0.3600944399640001,0,B,High,1,A,Low,0.6052095616206573,0,C,High,1
0,B,Medium-High,0.9031436990571987,1,A,Low,1,A,Medium,-1.561874366610841,1,B,Medium-Low,0
1,A,Low,-1.3341562112506438,1,A,Medium-High,0,C,Low,1.6638837022973403,1,A,Medium-Low,1
0,B,High,-0.14601818974989758,1,C,Medium-High,0,B,Medium-Low,-0.980717334565856,1,A,Medium-High,0
0,C,Medium-High,1.5981968753214897,1,A,Medium-Low,1,C,Low,0.3741093137528436,1,C,High,1
1,C,Low,-0.8209185749727611,0,A,Medium-Low,1,A,Medium-Low,1.6829822127022118,0,A,Low,1
1,B,Low,-0.6478307178243532,1,A,Medium-Low,0,A,High,-1.1207725034853946,0,B,Medium-Low,0
0,B,Medium,0.48736576627203565,0,A,Medium-Low,0,B,Medium,1.0503647910087957,0,A,Medium-High,1
1,C,Low,-0.6615098064823189,1,C,Medium,0,B,Medium-High,0.8492109591396124,1,A,High,1
0,B,Low,0.8736560337384824,0,C,Medium-High,1,B,Medium-Low,-2.3131216975984343,1,C,Medium-Low,0
1,A,Low,0.8607164847487949,0,B,Medium-High,1,A,Medium-High,0.11546785562571232,1,C,Medium-High,1
0,C,High,-0.3345421993963594,0,B,Medium-Low,1,B,Low,-0.9923869847635495,0,B,Low,0
1,B,Medium-High,-0.05358335045197348,0,B,High,0,C,Medium,0.4650998177260444,0,C,Medium-High,1
0,B,Medium-High,1.8313169224433552,0,A,Medium-High,0,A,High,-0.6978209818409,1,A,High,1
1,A,Low,-1.0347389582278808,1,A,Medium,1,A,High,0.8572533451178941,0,B,Medium-Low,0
0,B,Medium,0.29060924634782853,1,B,Low,0,A,High,-0.2838325852375701,0,C,Medium-High,0
1,A,High,0.5446919819499771,0,C,Medium-Low,0,A,Medium-Low,2.9166364388840225,1,B,Low,1
1,B,High,-1.9837462635491987,0,C,Medium-Low,1,B,Low,-1.6359024070658306,1,A,High,0
0,C,Medium,-1.5800759752284363,0,A,High,0,B,Medium-High,-0.7195212444386484,0,C,Medium,0
1,C,High,0.952498373093894,0,C,Low,0,A,Medium-Low,0.9073226570245349,1,C,Medium-High,1
0,A,High,0.8183925705465235,1,C,Low,0,A,Low,0.6864406731573953,1,C,High,1
1,C,Low,-0.8589141766541429,0,A,Medium,1,C,Medium-High,-0.20795758026366465,1,A,High,0
1,B,Medium,-0.700177112436614,1,A,Medium-High,1,A,Medium-High,1.0583984753260374,1,A,Medium-Low,1
1,A,Medium-High,-0.9811181408911221,1,C,Medium-Low,1,A,Low,-2.195025683830951,1,A,Medium-Low,0
1,A,Low,-0.3400210951473662,0,C,Medium,0,B,High,-0.9106009008207887,0,C,Low,0
1,C,Medium-High,0.8340192168492033,0,B,Low,1,B,Low,1.7913254965965426,1,C,Medium,1
1,C,Medium-High,-0.1541735412348284,0,A,High,0,B,Medium-Low,0.2043254090410122,1,A,High,1
0,B,Medium-Low,1.8554178786055828,0,B,Low,1,B,Medium,0.8217664509381208,1,B,Medium,1
1,C,Low,-0.03696649609018746,0,B,High,0,B,Medium,0.9011786832426912,1,C,Medium,1
0,B,High,0.3888835750364794,0,A,High,0,A,Medium-High,0.2434690954576742,0,C,High,1
1,A,High,0.49460927151763706,1,C,Low,1,B,High,1.8254434678045963,1,A,Low,1
1,B,Medium-Low,-0.5128624272800744,0,A,Medium-High,0,B,Medium-High,0.18871123327760794,1,A,Low,0
1,C,Medium-Low,0.17159035362671615,0,B,High,0,B,Medium-High,1.1349951756370191,1,B,High,1
1,C,Low,-0.9485806525109752,0,A,High,1,C,Low,0.3274429185622368,0,C,Medium-High,0
