Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj1_Feature12_numeric,Obj1_Feature13_binary,Obj1_Feature14_nominal,Obj1_Feature15_ordinal,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Obj2_Feature12_numeric,Obj2_Feature13_binary,Obj2_Feature14_nominal,Obj2_Feature15_ordinal,Collision
1,A,Medium-High,-0.14283095434180332,0,A,Medium-High,0.6596617888038834,0,B,High,-0.8111005565677805,1,B,Medium-Low,0,A,Medium,-0.918098249345931,0,A,Medium,-0.3932227057361439,0,B,Medium-Low,1.5275337972099916,1,A,Medium,0
0,C,Medium-High,-0.6371594960473212,0,C,High,0.11445560885907329,1,C,Medium,-1.1762626387579438,1,B,High,0,A,Medium-High,0.46724674633844554,0,A,High,0.9438053757946615,0,C,Medium-Low,0.27713507531575116,1,B,Medium,0
0,A,Medium-High,0.4611407755087413,0,C,Medium-High,-1.1051301897426464,1,B,Medium,-0.895364811362459,0,C,Medium-Low,1,A,Low,0.11320346402013473,0,A,Medium-Low,-1.2658071258273143,1,C,Medium-High,0.16010488311973775,1,B,High,0
0,B,Medium,0.44091816030925346,1,B,High,-0.14627927618464523,0,B,Low,0.30452620921198276,1,A,Low,0,C,Low,0.4231888300279201,0,B,Low,0.5236750069166927,0,B,Low,2.948014319434804,0,B,Medium-Low,1
1,B,High,1.2366678065140093,0,A,High,0.424981051475509,0,C,Medium-Low,-0.42529069954711707,1,C,Medium-High,0,B,High,0.4109830451280756,1,A,Medium,0.034773965093993504,0,A,Medium-High,0.06732982837355604,1,C,Medium-Low,1
1,A,Medium,-0.07479788531794573,0,B,Medium,-1.1528277303792827,0,C,Low,-0.7689278428906106,0,B,Medium-Low,0,B,Medium-Low,-1.058448769848606,1,A,High,0.186757557772149,1,A,Low,0.21258846735286896,0,C,Medium-High,0
1,C,Low,0.7659875945712024,1,B,High,2.447157894078535,1,C,Low,0.31372515064363665,1,C,Medium,1,B,Medium-High,-0.7136310298404575,0,C,Medium-High,0.38604708791739273,0,B,Medium-High,-0.042462971660736336,0,B,Low,1
0,C,High,0.96843271116559,0,B,Medium-High,1.0801297597996715,0,B,High,-0.2777235671591432,1,C,High,0,A,Low,-0.5193386202161587,1,B,Low,-0.3676865264364453,1,B,High,-0.48865241920526187,1,C,Medium-Low,1
1,A,Low,-1.0726879891887144,1,B,Medium-High,0.59507243535652,0,B,Medium-Low,0.40660181948492413,1,A,Medium,0,B,High,1.8399188552418413,0,C,Medium-Low,0.2797226422834224,0,B,Medium-High,1.8647271363810267,0,C,High,1
0,B,Medium-High,0.9148171143417565,1,B,High,0.170171982483646,0,C,Medium-High,-1.1214472637157067,0,B,Low,0,B,Medium,-0.595465551186593,0,B,Medium,0.4414008072378993,0,C,Medium-High,0.9171562135900041,1,B,Medium-High,1
1,C,Medium,0.11757636346145295,1,C,Medium-Low,-0.9158496685980705,1,A,Low,-1.0353240867054692,0,C,Medium,1,C,Medium,-1.2549243835472574,1,B,Medium-High,-1.7882453481445495,0,A,Medium,-0.5433671487064513,0,A,Low,0
0,B,Medium-High,-1.3181814057561883,0,B,Medium-High,1.1506795364491242,1,C,Low,1.3739057768530611,0,B,High,1,B,Medium-Low,-0.4824489813031341,0,A,High,1.1144137869481276,0,C,Medium,-0.5675193347657234,1,A,Medium-Low,1
0,C,Medium-High,2.210662386684104,0,A,Medium-High,-0.5397873039235745,0,B,Low,-0.702192427680797,1,C,Medium-High,0,A,Medium,-1.1500132480171668,0,B,Low,-0.9402188919394585,1,C,Low,-1.1406583791797762,1,B,Medium,0
1,B,Medium-High,0.685388832552557,0,A,Medium-Low,-1.2912770237441558,0,A,Medium-High,0.33226264834550007,1,B,High,0,C,High,0.36894927612910194,0,C,Medium-High,2.8079544418953923,0,C,High,-1.0020867917276035,1,C,High,1
0,A,Medium-Low,0.558009477624816,0,C,High,-0.00725296952249404,1,B,Low,0.7558584445252043,0,C,Low,1,B,Low,0.27843639865623737,0,B,Medium,0.015488600351944241,1,A,High,-0.5924397143539469,0,C,Medium-Low,1
0,A,Medium-Low,-0.7603875884426794,0,C,Medium,0.8067298104155154,0,B,Medium-High,0.2944392722584997,1,B,Medium-Low,1,A,Medium-High,0.5613776412482872,1,A,High,-0.386634462327666,1,B,Medium,2.8088382209540255,0,B,Low,1
0,B,Medium-High,0.6541197031002935,1,B,Medium,0.582723659548942,0,A,Medium-Low,-0.7984519532595752,1,C,Low,1,C,Medium-High,0.3229982749702519,0,B,High,0.5568993515143452,0,B,Medium-Low,1.4175024924465016,1,A,Medium-Low,1
1,A,High,0.4929265979118053,0,B,Medium,0.8401684156783054,0,C,Medium,-0.9882342581026904,1,C,Medium-High,1,A,Medium-High,0.292913866572775,0,C,Medium-Low,-0.6270672859351201,1,A,High,2.0302576230405824,0,C,Medium-Low,1
0,C,Medium-High,1.5312242805061542,0,C,Medium-High,-3.38514311984291,0,A,Low,1.1900200693883896,0,A,Medium-Low,0,A,Medium-Low,0.1538310527115745,0,B,High,0.055847303953427824,0,B,Medium-High,-2.0525467504244044,0,A,Medium,0
0,C,Low,0.16556109606515293,0,A,High,-0.06365366650186641,0,C,Low,2.0691132530192617,1,A,Low,0,B,Medium,0.4978245016261409,0,B,Low,1.031242456744279,0,B,High,0.2869384815974186,1,B,Medium-Low,1
0,B,High,0.5571782653532326,0,B,Medium-High,-1.479959612644825,1,B,Medium,-1.827798627831228,1,B,Medium-High,0,B,Medium-Low,0.02086973908722576,1,C,Medium-High,-0.40473217822192803,1,A,High,0.010960904939477564,0,C,Medium-Low,0
1,A,Medium-Low,0.5676669139517133,1,C,Medium-Low,0.9305015400440678,0,B,Medium-High,-1.3269570978659289,1,C,Medium-Low,0,C,Low,-0.8530853995922371,1,A,Low,-0.7451632900868413,1,C,Low,0.3275642707410218,1,B,High,0
0,C,Low,-0.6077981969397647,1,A,High,0.22743256928979969,1,C,Medium-Low,0.4776922080837992,1,B,Low,0,A,High,0.18006917289843458,0,A,Medium,1.6614322018458587,1,C,Medium-High,-0.8653236692274465,1,B,Low,1
0,A,Medium-High,0.21311225290166785,1,C,Medium-Low,0.46214238929851276,0,C,Medium,0.5686537622210915,0,A,Medium-High,1,B,High,1.824088137524135,1,C,Low,0.28152891108755856,0,A,Medium,-0.7826237139298551,1,A,Low,1
1,A,Low,1.4376554013553706,1,B,High,-0.8612298490417016,0,B,Medium-Low,-0.20306969858342203,0,B,Medium-High,1,B,Low,-0.30821553226595994,0,C,Medium-Low,-0.46914307962454205,0,A,Medium,-1.017851485230594,1,A,Medium-Low,0
1,C,Medium-Low,2.9867245615209814,0,A,Medium-Low,-1.46775880742155,1,B,Low,-0.7208813365404214,0,C,High,1,C,High,-1.9477946823805645,1,A,Medium-High,1.4844806948707907,0,B,Medium,1.2814652661041277,1,B,Medium-Low,1
0,B,Low,1.3931179091346493,1,A,Medium-Low,-0.33533431442491335,0,C,Medium,0.2308700315222431,1,B,Medium-Low,1,C,Medium-Low,-1.846931034771183,1,C,Medium,1.5896976385850805,0,B,Medium,0.23816775710393037,0,A,Medium-High,1
1,B,Medium,-0.8881919558379697,0,C,Medium-High,-1.8214604785515114,1,A,Medium,-0.2584115351308776,0,C,Medium-Low,1,C,Medium,0.9151050697605468,0,A,Medium,-0.2140614744021303,0,A,High,-0.09852800297372571,0,B,High,0
0,A,High,0.6691659999730522,0,B,Low,-1.6124618877554506,1,B,Medium,0.22516562180135352,0,A,Medium-High,0,B,Medium-High,0.1269357219259917,1,C,Medium-High,1.0485814432251355,1,B,High,-0.6340789349454927,1,C,Low,0
1,A,Medium-High,0.9021972464614129,1,C,High,-1.0822271792561293,1,C,Medium,-0.5417879758643268,0,C,Low,0,B,Medium-High,1.180200139085082,1,B,Medium-Low,-1.1765312742434249,1,A,High,-0.16859416428567284,0,C,Medium-High,0
1,B,Low,1.3341516423314603,1,C,Medium-High,0.7543864465136351,1,C,Medium,0.036327729068693235,1,A,Medium,1,A,Low,-1.919664232295085,0,B,Medium-Low,-1.8254582450527175,1,A,High,0.08626670770448625,1,B,Low,0
1,A,Medium-Low,0.047393483817546,1,B,Medium-High,-2.185688512553622,0,A,Low,-0.1773158583107298,0,A,Medium,0,A,Low,-1.6767526604240253,0,B,High,0.8061194262468514,0,B,Medium-High,2.279338712823368,0,A,Low,0
0,B,Medium-Low,-1.3603690590476194,1,A,High,0.403054747394074,1,C,Low,0.33708053477452604,0,A,High,0,B,Low,0.4863978123119064,0,A,High,-0.9286972761287909,1,A,Low,-0.19633822676624663,0,A,High,0
0,A,Medium-Low,-1.098576355740471,0,A,High,-0.047886447321308076,1,A,Medium,-1.26843820170233,0,A,Medium,0,A,Medium-Low,0.006055273229063149,0,B,Medium,0.7168496798302137,0,C,Low,0.7900143111388049,1,A,Medium,0
1,B,Low,0.13567565090251052,1,C,Medium,1.872986859396415,0,C,Low,-0.9277679244300346,1,B,High,0,C,Low,2.0369902349741857,0,A,High,-0.502089723555169,0,C,Medium-Low,-1.7155935241180673,1,B,Low,1
0,A,Medium-High,1.3708773160063532,1,C,Medium,0.3381741344134959,1,A,High,-1.228981593280268,1,C,Medium-Low,1,B,Low,-1.3856490952141547,0,C,Medium-High,-2.8389157944082686,0,A,Medium,-1.216331959366762,0,A,Medium-High,0
0,B,High,0.44621949625677776,1,A,Medium,1.559593196679059,1,A,Medium,-0.4397664066642246,1,C,Low,0,A,Medium,-0.39011549269917123,0,B,Medium,-0.386274770221748,0,C,Medium,0.5895521431992978,1,C,Medium-Low,1
1,A,Medium,0.026190122911970176,0,B,Medium,-1.0793389336583579,0,C,High,-0.8915763662273313,1,A,Medium-Low,1,C,Low,0.06488793381098946,0,B,Low,0.9679679653690331,1,C,Medium-High,0.9780102303359386,1,C,High,1
0,B,Low,-0.56738871235725,0,A,High,-0.6579628927506335,0,B,Medium-Low,0.5422613785399022,1,A,Low,0,A,High,-0.06861505596708377,0,A,Medium,1.7109165416735233,0,C,Medium-High,-0.40752242744850264,0,A,Medium-Low,1
0,B,Medium-High,0.41660130039867393,0,B,Medium,0.9393027245413851,1,B,High,0.3116945478475163,1,C,Medium-Low,1,A,Medium-Low,-0.12711912333351863,0,C,Low,-0.19519415450671151,0,A,High,1.2112186097597888,1,C,Medium,1
0,C,Medium,0.14950478131087183,1,C,Medium-High,0.07495792012647898,1,A,Medium-Low,0.38002740335909335,0,B,Medium,0,C,High,-0.3022055816985222,1,A,Medium-Low,0.2454577121708181,0,A,Low,1.0715080516445963,1,C,Medium-High,1
1,C,Medium,-0.5105561197636909,0,C,Medium,0.6644750381536464,0,C,Low,-0.5943838937193328,0,B,Medium,1,B,Medium,1.4635646433745557,0,B,Medium-High,1.2918016800982333,1,C,Medium,-0.81758025628021,0,B,Medium-High,1
1,C,Medium,0.7996787181921458,0,C,High,0.9903431565120142,1,A,Medium,0.9326263385988591,1,B,Medium-Low,0,A,Medium,-0.6383490901622838,1,B,Low,-0.9481655644757951,0,A,Low,-0.5592025795702832,0,B,Medium-High,1
0,C,Medium,-2.714295174661229,0,A,Medium,-0.8508476619525095,1,C,Medium-High,-0.13047881092094019,1,C,Medium-Low,1,A,Low,0.6360332257379336,1,A,Low,-0.3543059215350753,0,B,Medium-High,0.39515049650314676,0,C,Medium,0
1,A,High,0.9576873218873184,0,A,Medium,0.8021910838029386,1,C,High,0.4761806454390225,0,A,Medium-High,1,B,Medium-Low,-0.2021395310859074,0,C,High,1.0602215933276755,1,B,Medium-High,-0.1957515716256735,1,A,Medium-High,1
1,A,Medium-Low,-2.221029571062149,0,B,High,-1.2997099537722314,0,B,Medium-High,0.11252678170481785,1,C,Medium-Low,1,A,High,0.7983833443332896,0,C,Low,0.13617721834471233,0,B,Medium-High,0.9816237096377171,1,C,High,0
1,A,Medium-High,0.4597828922007393,1,A,Medium,0.6691558742859406,1,B,High,1.164726970808839,1,A,High,1,C,High,0.3247659211801548,0,A,Medium,-0.06319141296239557,1,C,Medium-Low,-1.1519635097633716,0,C,Low,1
0,C,Medium-High,-0.3484280967038376,1,B,Low,1.2208950665024214,1,A,Medium-High,-2.375588288945297,1,B,Medium,0,A,Medium-High,-0.596331406683025,1,B,Medium-High,-0.16993147575068204,0,A,Medium-Low,0.3969661292169834,1,B,Medium,0
1,A,High,0.245660047576568,1,B,Low,-0.5922281480384404,0,C,Medium,-0.1945387027072961,0,B,Medium-Low,0,B,Low,0.18988764505545103,1,B,Medium,-0.43594886076903544,0,C,Low,-0.3712083310291728,0,B,Low,0
1,A,Low,-0.542287707769103,1,A,Low,1.5848557402917638,1,C,Medium-High,-1.7337872750847272,1,C,Low,0,B,Medium-Low,-0.5916609144695308,1,B,Low,-1.0423711616545817,0,C,Low,-1.1241449594758544,1,A,Medium-Low,0
1,A,Low,0.0979063626690122,0,B,Medium-Low,-0.20343148774545597,1,A,Medium-High,0.11498684699513421,0,B,High,1,A,Medium-High,-2.2965358356751504,1,B,Medium,-1.3831778274666198,0,A,Medium-High,-1.7722431241132088,0,A,Low,0
1,B,Medium-Low,-0.41136607580033396,1,B,High,-0.6892137945667954,1,C,Low,-0.7815975487048616,1,B,Medium,0,A,Medium-High,-0.6031897060975385,1,A,Low,-0.35492027266598414,1,B,Medium-High,0.3294398121328292,0,C,Low,0
1,A,Medium,-0.13730732885918068,1,A,Low,-2.1002754906783343,1,C,Medium-High,2.493981952317044,1,B,Medium,1,A,High,0.31421070934390544,1,B,Medium,0.39965544024806743,1,B,Medium-Low,0.30125983172524506,0,B,Medium,1
1,C,Medium,-0.49330266089879876,1,A,Medium-Low,-1.082064869686028,0,C,Medium-High,-0.047878266930185195,1,B,Medium,1,A,Medium-High,-0.4147376045533561,0,C,Medium-High,-1.1107709528641931,0,B,Medium,-1.2547599010904147,1,B,Medium-Low,0
0,B,Medium,-2.1586079426660256,1,A,High,1.8379567988226353,0,C,Medium-High,0.4862518749850399,1,A,Low,0,B,Medium,-1.7506699539856787,1,B,Medium-Low,-1.6574779129916657,1,C,Medium-High,0.14798803427683704,1,C,Low,0
1,B,Medium,-1.1043190912591605,0,A,Low,1.3439453053495845,1,B,High,0.6109708022395219,0,A,Medium-Low,1,A,High,-1.379336722585948,1,C,Medium-Low,0.42474602194624944,0,C,Medium-High,-1.0311727106180648,1,C,Medium-High,0
1,A,Medium,-0.8670050922257441,0,C,Medium,-0.2733613425650561,1,C,High,0.4367972370851757,1,C,High,0,B,Low,0.6825641352641187,1,C,Low,-1.5327530278467676,1,B,Low,-1.437547631357511,1,C,Medium-Low,0
1,C,Low,0.384914808492026,1,A,Medium,-0.03234151746201346,1,A,Medium-High,0.8875377214531585,1,A,Medium-Low,1,A,Low,-1.2458571174849982,0,C,Medium,-1.1848976932772786,0,B,Medium-High,-0.20143250235627755,1,A,Medium-Low,0
1,B,Medium,0.30396085295865033,1,A,Medium-Low,-1.5711501446136944,0,A,Low,-2.064439590341289,0,A,Low,1,B,High,-1.2218985433989076,0,C,Medium-Low,1.1371793594662125,0,B,Medium,2.110602324407034,0,A,Low,0
1,C,High,1.08277508335491,0,A,Low,1.0390995664325868,1,C,Medium-High,-0.3359843770877816,1,C,Low,0,B,Medium,0.20790704329043064,1,A,Medium-High,-1.9796827925957963,1,B,High,0.6410275451401923,1,A,Medium-Low,1
0,C,Medium,1.0268730366370322,0,C,Medium-Low,0.3108570976841177,0,A,Medium-Low,-0.29640577610566693,0,B,Medium-Low,1,C,Medium,-0.29276241091296534,0,A,Medium-Low,1.2814284582961137,0,C,Low,-1.0111322751103002,0,C,Medium-Low,1
0,B,Medium-High,0.6548987386015361,0,B,Medium,-0.43298823638320744,1,A,High,-0.7054259155543781,1,B,Medium,0,A,Medium-Low,-2.3022037858062334,0,B,Medium-Low,1.3303109202340455,1,A,Medium-High,0.023245750817979915,1,C,Low,0
1,C,Medium-Low,0.5687047107012074,1,A,Medium,-0.5647009389899609,1,A,Medium,0.02868322840750094,0,A,Medium-Low,0,C,High,0.39361104164823457,0,A,Medium-Low,0.7331885453182576,0,A,High,0.2281533029485336,0,A,Low,1
0,C,Medium,-0.8946419587210835,0,A,Medium-High,-0.9655219216408184,1,B,Medium-Low,0.0009003200191832196,0,B,Medium,1,B,High,-0.23991705286563517,1,B,High,1.4881839315418317,1,C,Medium,-1.8322159420388147,0,C,Low,0
0,C,Low,0.41269061895273357,1,C,High,-0.07357089805159414,1,C,Medium-Low,0.17360262457427214,0,B,High,1,A,Low,-0.5933871898690898,1,C,Medium-Low,0.33374558916373676,0,A,Medium-High,-1.228699784399573,0,A,Medium-Low,0
1,B,Medium,0.37170277463938706,1,A,High,-0.26545512743974703,0,B,Medium-Low,-0.8758951222053304,0,A,Medium-High,0,B,Medium-Low,0.12010993510801714,1,B,Medium-High,-2.0738888351688973,0,C,Medium,0.09400210226702814,0,C,Medium-High,0
0,C,Medium-High,-1.7286198984861323,0,A,Low,-1.8987237791890212,0,A,Low,1.622715846780503,0,B,Medium-Low,0,A,Low,-1.2369695900732163,1,B,High,-0.019139885368034012,1,A,Medium-Low,-0.1934866092045881,1,C,Medium,0
1,A,Low,-1.7485416830111902,1,A,Medium-Low,0.565312064802718,1,B,Medium-High,0.722399740703146,1,B,Medium-High,0,C,Medium,-0.18836433463989008,0,A,Low,1.3668205575581502,1,B,Medium-High,1.5362539760710114,1,C,Medium-Low,1
0,C,Medium-Low,-0.6572020742024339,0,C,Low,-1.2137284770435124,1,C,Medium-Low,1.5574048905971514,1,B,Medium,1,A,Medium,0.9904682119291227,0,B,Low,-0.401340584797632,1,C,Medium,1.4048408378540391,1,A,Medium-High,1
0,C,Medium,0.20597226532586682,0,B,Low,1.110235183513165,1,C,Medium-Low,0.958510183880936,1,C,High,0,C,Medium-Low,-0.12103315027221222,1,A,Medium,0.2014079953380418,1,C,Medium-High,-0.18216322503389654,1,A,Medium,1
0,C,Medium-Low,2.0647044887470742,1,C,Medium,0.1824732199100428,1,C,Medium-High,0.7761858960143753,0,B,Medium,1,C,Low,1.442144495767405,0,A,Medium-High,0.8270210812158985,0,C,Medium-High,0.7155053439393522,1,B,Medium-Low,1
1,B,Low,0.8503676188798125,0,B,Medium-Low,0.34723618545410384,1,C,Low,-0.7329208995230759,0,A,High,0,A,Medium,1.4835928027081084,0,C,High,-0.8472354516141803,0,A,Medium,-0.9876298947957138,0,B,Medium-High,1
0,C,High,0.0707905566362363,0,A,Medium-Low,-0.6151960506018376,1,A,High,-0.6998040140424084,1,C,High,0,B,Medium,0.8464979583037694,1,B,High,0.4180507062576006,0,C,Medium,-0.18526271897006025,0,C,Medium-Low,0
0,B,Medium-Low,-0.6707549429733143,0,C,High,-0.6711458486361869,0,C,Medium,0.9543247561005715,0,A,Medium-Low,0,B,Medium-Low,-2.456474599686599,1,B,High,0.6262084375560871,1,C,Medium,-1.6809789211255903,0,B,High,0
0,C,Low,-0.2913916014633429,0,B,Medium-Low,0.0003660585308422683,0,B,Medium-High,0.006609742959543392,0,A,Medium-Low,1,C,Low,-0.8086670864419954,1,A,High,0.733431522851593,0,B,High,-0.02716165561166031,1,B,Medium-High,0
0,B,Medium-Low,-1.5047716625243241,0,A,Medium-Low,0.5432597590614279,1,C,Medium,0.30555578841695474,0,B,Medium-Low,0,B,Medium,-0.18755565967997911,0,B,Medium-Low,-1.6081510602390985,0,B,Medium-Low,0.008629676499913605,0,C,High,0
1,B,Low,-0.5365892411237287,0,C,Medium,0.09336275280602956,0,C,High,0.22466584364845368,1,C,Medium,0,B,Medium,-1.0118879634714404,0,A,Medium-Low,2.023646024148385,1,C,Low,1.6847659147157232,1,B,Low,1
1,B,Low,-0.9173680889065586,0,B,Medium-High,0.10408989462864288,0,C,Medium,1.0677954818800333,0,A,Medium,0,A,Low,-1.0514553278652656,0,A,High,0.8503693443127973,1,C,Medium-Low,-0.3055584931506802,1,A,Medium-Low,0
1,A,High,-0.2247467449298389,0,A,High,0.7919490004969164,1,A,Medium-Low,1.611315093478963,1,B,High,0,C,Medium-Low,1.2365611909106309,0,A,Low,-1.7101461866270746,0,B,Medium,0.7030745809397205,1,B,Medium-High,1
1,B,Medium-Low,-2.9539892636244867,1,B,Medium-High,-0.7600337455907495,1,C,Medium,-0.02815502071973172,0,A,Medium-Low,0,C,Low,-0.604124422231949,1,C,High,1.53178645151133,1,C,Low,1.4108691488749405,0,C,Medium-Low,0
1,B,Medium-Low,1.6018926862150356,0,A,Medium,0.9065381820849745,0,B,Medium,-1.080662290783948,1,C,Medium,1,B,Medium-High,0.13468669733859576,0,B,Medium-Low,-1.7353572606445744,0,C,Medium,2.3829555159223235,1,C,Medium,1
1,B,Medium-High,0.6716276797745908,1,B,Medium-High,1.0063314435225865,1,A,Medium-High,-0.6010751865345395,1,C,High,0,B,Medium,0.026372664635293877,0,B,Medium-Low,1.1445853934044594,0,C,Low,-1.261826386496759,0,B,High,1
0,A,Medium-High,0.6688898611943626,1,C,Medium,-0.8004543408141724,1,B,Medium,0.331117234363899,0,B,Medium-Low,0,B,High,0.5377836177234068,0,A,High,-0.5418897447170656,1,B,Medium-Low,1.2140753032551692,0,A,Medium,1
1,A,Medium,-0.9714707775155641,1,B,Medium,-0.9884258945284801,0,B,Medium,-0.8078862248738815,1,C,Low,0,A,Medium-Low,0.9012696492775927,1,A,Low,-0.8021789078147589,0,C,Medium-Low,-0.2998086989803223,0,C,Low,0
0,B,Medium-Low,-0.8536549558301042,1,A,High,1.9133390346703192,1,A,Medium,-0.5079307669299379,1,A,Medium,0,B,Medium,-1.3238861623556897,0,C,Low,0.7346398885466734,0,A,Medium-Low,0.2033046686778383,0,B,Medium-Low,1
0,C,High,1.0138632255267686,0,A,Medium,1.386648244232727,0,B,Medium-High,-2.079221391459222,1,B,Medium,1,A,High,-0.3282416640231753,0,B,Medium,-0.05358030420105269,1,B,Medium-High,1.2522496037090751,1,A,Medium,1
1,C,Medium-High,0.6628527296146237,1,B,High,0.5634185098086707,1,B,Medium,-0.8412808093432494,1,B,Medium,0,B,Low,0.8320238553005326,1,B,Medium-High,-0.387814396511641,1,B,Medium-Low,-0.5888796881944929,0,B,Low,1
1,C,Medium-High,-1.2440729806967779,1,A,Medium-Low,0.9501059159330036,1,C,Medium-Low,1.0841879158803645,1,B,High,1,B,Medium,0.07892614357144609,1,C,High,0.2106239745907206,1,C,High,0.3102603716877945,1,B,Low,1
1,A,Medium-Low,-1.315610547677541,0,A,Medium,0.8518422320468136,0,C,Medium-High,0.786505935298295,0,B,Low,1,C,High,-1.7243116358777988,0,A,High,-0.7800779402238914,1,B,Medium-High,-0.8529533398620016,1,A,Medium-Low,0
1,C,Medium-High,0.9252521869981961,0,C,Medium-Low,-0.07942082489360072,1,B,Medium,0.7508510740297984,1,A,Medium,0,A,Medium-High,-0.17750974072947637,0,B,Medium-Low,0.3056483938276859,0,C,Medium-High,0.4935304408409389,1,A,High,1
0,B,High,-0.37868926274329345,0,B,Low,-0.3056280306147202,0,B,Medium-Low,0.8130370558607445,0,C,Medium,0,B,Medium-High,0.7198973765649971,1,B,Low,-0.2027170127256171,1,C,Medium-Low,1.2455313511164328,0,A,High,1
1,B,Medium-High,0.4319178618585557,1,A,Medium,-0.3899226144742456,0,B,Medium-High,0.08729057483737807,0,A,High,1,C,High,0.32694062098384297,1,A,Medium-High,0.25590714804089243,0,B,Medium-High,-0.2520774772293069,1,A,Medium,1
1,B,High,-1.1265215573312901,1,B,High,-0.7120525597978105,1,C,High,1.0545550328489133,0,C,Medium-Low,0,B,High,1.2118614571538078,0,B,Medium-Low,0.41865665277264835,0,B,High,-0.03369524784144941,0,C,Low,1
1,A,Medium-Low,-0.49442647088037417,1,C,High,-1.1811785258385339,0,B,High,1.6065339129569938,0,A,High,0,A,Medium,1.039220658078099,0,C,Medium,-0.2644327945649255,1,C,Medium,0.11233582273299367,1,C,Medium,1
0,C,Low,1.935206605640845,0,B,Medium,-1.5641260091881861,0,C,Medium,0.14817188372597398,0,C,Medium,0,B,High,-1.2590230996295542,0,C,Low,-0.22612302376453886,1,B,Medium,0.45334407711866676,1,C,Medium,0
1,C,Medium-High,-0.5358360427300899,1,C,High,-0.6009045195529987,1,A,Low,0.46559347763043807,1,A,High,0,A,Medium-Low,0.8971175454171285,0,C,Medium-High,-0.0991993985052033,0,C,Medium-High,0.07733614076909893,1,B,Medium,1
0,B,Medium-High,-0.9260565155648584,0,A,Medium-Low,-0.03266910975886913,0,C,High,0.8644225607707763,1,A,High,0,C,Medium-Low,-0.11441136795546249,0,B,Low,1.211870498685131,0,A,Medium-High,0.44453144914881404,1,A,High,1
0,C,Medium,-0.044285069185221605,0,B,Medium-Low,1.2445367747216032,1,C,Medium-High,0.14158982703511228,0,A,High,1,A,Medium-Low,-0.6724392712348464,1,A,Low,-1.1217306979917303,0,C,Low,-0.18358595916736056,1,A,High,0
1,A,Low,0.3571747989290373,0,A,Low,-1.127274270506681,0,B,High,-1.581071697224565,1,C,High,0,A,Low,-0.5056114321131692,0,B,Low,-2.4089768978265647,1,C,Medium-Low,-0.2615934654936442,0,C,Medium,0
0,B,Low,-0.007698130176906023,1,C,High,2.117759777913307,1,C,Low,0.2154556480365091,1,C,Medium-High,1,B,Medium-Low,0.9747850032342483,0,A,Low,1.1559624219888613,1,C,Medium-High,0.1782967503826626,0,C,Medium-Low,1
0,C,High,0.5737831816560724,0,B,Medium,-1.8390816194776174,0,A,High,1.6304664963626954,1,C,Low,0,C,Low,-0.2904098993018031,1,B,High,-1.581399537881247,0,C,Low,1.2970794888952484,0,A,Medium-Low,0
1,C,Low,-1.2306335792549417,0,B,Medium-High,-1.3852148172084966,0,A,Medium,-0.7183360264941111,0,B,Medium-High,0,A,Medium,0.2662437367994076,0,C,Medium-High,1.029075794390195,1,C,Medium,-1.013115858113276,0,A,Low,0
1,B,Medium-High,-0.14357394069001533,1,B,High,0.5704619166580641,0,C,Low,0.6585750599780441,0,B,Medium,0,C,Medium-High,-0.8001114892924515,0,C,High,2.3010940164428106,0,C,Medium,1.5624160639848022,1,A,Medium,1
1,A,Medium-High,-0.7908354190429855,1,B,Medium,0.9668738786798731,0,C,High,-0.3708859355904875,0,C,Medium,0,C,Medium-Low,-0.5817882292942935,0,C,High,1.0773593886282038,0,C,High,-0.9655818539399977,1,A,Medium,0
1,B,Medium,0.2751766885250622,0,C,Medium-Low,-1.0446456500003956,0,A,High,-0.8761131761768163,0,A,High,1,A,Medium,-0.6965891528185532,1,C,Medium-High,-0.07619300941905502,1,A,Medium,-1.9189914176014227,1,C,Medium-Low,0
0,B,Medium-Low,-0.07345966876568706,0,C,Medium-High,0.1864999010749511,0,B,Medium-Low,-0.896046189683892,0,B,High,0,B,High,0.29054258197502686,1,C,Medium-High,-0.6043452908890866,1,B,Low,1.2147491529512957,0,B,High,1
1,B,Medium-Low,-2.899916587419,0,C,Medium,2.0240213430329237,1,C,Medium-Low,-1.0505569726525283,0,A,Medium-High,0,B,Medium-High,2.4233521662483164,0,A,Medium-Low,-0.4978467718230067,1,A,Medium-Low,-0.2788957115808292,1,A,Medium-High,0
1,C,Low,-0.16762151693773483,1,A,Medium-High,1.9122551547191677,0,A,Medium-High,-2.0631539319623067,1,C,Medium-Low,1,B,Medium-High,0.15656993091418747,1,B,Medium,0.5936035469436707,1,A,Low,-0.45924752148778974,0,A,Medium-Low,0
