Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj1_Feature12_numeric,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Obj2_Feature12_numeric,Collision
1,B,Low,-0.767157878869614,0,B,Medium,-0.6868508506791743,1,B,Low,-0.31184910007740047,0,C,Medium-High,0.05671216952232166,0,B,Medium-Low,-0.745939490540017,1,C,Medium,0.18128470197139074,0
0,C,Medium-Low,1.3511068948784035,0,B,Low,-0.9347909681569031,1,C,High,0.2722682794134346,1,A,Medium-High,-1.5439237079835628,1,A,Low,0.5216291855249467,1,C,Medium-High,0.7927501603814686,1
1,A,Medium-High,-0.4528636660767614,1,B,Low,0.46258854288375517,0,B,Medium-Low,0.50947807458323,0,B,Medium,0.7297932853070099,1,B,Low,1.152937542837262,1,C,Medium,0.020020353381804166,1
1,C,Medium-High,-1.2604350283125176,1,C,High,-1.1408963300747899,0,B,Medium,1.4962255806218834,0,C,Medium,-0.1077842716830901,0,C,High,1.0342459043900498,1,B,Low,-2.4921425188474555,0
1,A,Low,1.6739160111251805,1,C,Low,-0.28359131856642084,1,A,Medium-Low,0.31352097444844346,1,A,High,0.04300027782171718,0,B,High,0.07032832450058503,1,A,Medium,0.27932566535948644,1
0,A,High,-1.1500679846668889,1,C,Medium-Low,-1.3945433645568484,0,C,Medium-Low,1.6937618725928703,0,C,High,-0.12859468167123797,0,B,Medium,-1.5994529498130685,0,B,Medium-Low,-1.9398982469495807,0
0,C,Medium-High,0.43469065190545136,0,C,Low,0.842936323491832,0,C,Medium-High,0.2641463443239706,1,C,Medium-High,0.3449447497137643,0,B,Medium-Low,0.3290391258444206,1,A,Medium,-0.5306285345649266,1
1,C,Medium-High,-0.3936835963457474,1,C,Medium,-0.4371210066734359,0,C,High,-1.2138632590016218,0,A,Medium-Low,0.48818971593396326,1,B,High,-1.3961941933213637,1,C,Medium-High,-2.1673474079696953,0
0,A,Low,-2.595348594464849,1,C,Low,-1.5513838603081107,1,A,Medium,-0.7567762717276263,0,A,High,-0.19917436723648352,0,C,Medium,1.8759474706642583,1,C,Medium-Low,0.36280422504449283,0
0,B,Medium-High,-0.7260499658784674,0,A,High,-0.7824117258317863,1,C,Low,-0.8922841027872104,0,B,Medium,-1.3228241275597195,0,C,Medium-Low,-1.4520378523009452,1,C,Medium-Low,0.05887055626891878,0
0,C,Medium,-0.10082467205466428,0,B,High,1.0725919554209518,1,C,Medium-High,1.4402265470118836,0,B,Medium,-0.08325689832414106,0,C,Medium-Low,1.5065976122946227,1,A,Medium-Low,-0.9060680602113804,1
1,A,Medium-Low,-0.319854888790799,1,C,Medium,-0.09205266198402456,0,B,Medium-Low,-0.9531252814484943,1,A,Medium,-0.16672719770157846,0,A,Low,1.1243685792193898,0,B,Low,1.0545192885823584,1
0,A,Medium-Low,-0.20387549220414544,0,C,High,0.983107245773231,1,B,Low,0.9124733433790716,1,C,High,-0.5134713907368027,0,B,Medium,-0.8036405541026771,0,A,Medium,-0.627677811458004,0
1,C,Medium,0.09281001261450189,1,C,Medium-High,1.7156577077575255,1,C,Medium-Low,-0.8736399477636134,1,B,Medium-High,-0.025391297792340162,1,C,High,0.37599471888909825,0,A,Medium-Low,-0.03735819194324592,1
0,A,Medium,-0.4881239590346484,1,C,Low,-0.12447495041061257,0,C,High,-0.49273702375912976,0,B,High,-0.2813392095755989,0,A,High,-0.10568584888695695,0,B,High,0.11988373487206096,0
1,A,Medium-Low,-1.402757711696965,1,C,Medium-Low,0.05592585983276727,0,C,Low,0.16000661341115424,1,C,Medium-High,-1.4190710906044115,0,A,High,-1.4465871623001192,0,A,Medium-High,-0.20278854885423556,0
0,C,Low,-0.358217412535015,1,A,Low,0.07757994452939027,1,A,Medium-Low,0.7494044604776423,1,C,Low,1.034540053289844,0,B,Medium-Low,-0.1472799504263665,1,C,Medium-Low,0.09821576067129366,1
0,C,Low,-1.5488070938184861,0,C,Medium-High,1.8748931528602097,1,C,Medium-High,0.6421781529112116,1,A,Low,-3.4934598502827487,0,B,Low,-1.851115967565551,0,C,High,-0.6755472178929367,0
0,C,Medium-High,-0.2274696014734683,0,C,Low,2.5830806715436174,0,C,Low,-0.16703206093050543,0,B,Medium-Low,0.700271193809449,0,C,Medium-High,-2.26343800742613,1,A,Medium,-1.8242649700493003,0
1,C,Medium-High,-0.9248282525579302,1,B,Medium,-1.4549829924762394,0,A,High,-1.978611256843647,1,C,High,0.5573028846361725,0,B,Medium-Low,0.036742386598320416,0,C,Medium-Low,0.3369015942113454,0
0,A,Medium-Low,0.08531145657162141,0,B,High,-1.6697396433484497,1,A,High,-0.7125649560036736,1,A,Medium,0.7079853817929701,1,C,Medium,-0.3838369138493203,1,A,High,0.3449192783673263,0
0,A,Medium,-1.8547120220200493,0,A,Low,-1.3400759258328596,1,C,Low,-1.166150626444155,0,C,Low,0.19676991149591413,0,B,Medium-Low,0.8582617290124857,1,B,High,0.6814030264477966,0
1,B,High,1.5732016926146242,1,C,Medium,-0.1615300215192599,0,C,Medium-Low,1.4117297194297842,0,A,Medium-Low,0.2836525307382115,0,C,Medium-Low,-1.5013496805452597,1,A,High,0.7991932694773177,1
0,B,Medium,-0.13459279935833757,0,C,Medium-High,-0.360199270541382,0,A,Low,1.5853999307537687,0,A,Medium,0.5119484052221631,0,B,Medium-High,-0.6975405949106457,0,B,Medium-High,-0.37680722195857996,1
0,C,High,0.16769494123901493,0,C,Medium-High,-0.9330829465499598,0,C,Medium-Low,0.09610056921133617,0,A,Medium,1.620768502225708,0,B,Medium-High,0.8545795147971001,0,B,Medium-Low,-0.7462268569194078,1
1,C,Medium-Low,0.23844401171551619,1,C,Low,2.2364209078016675,0,C,High,0.8874513364860258,1,A,Medium,1.0814923226378015,1,B,Medium-Low,1.3185218300925836,0,A,Medium-High,-1.3968634312930206,1
1,C,Medium-Low,0.9586505058855536,1,B,Medium-Low,0.6234242998533187,1,C,Medium-Low,0.6599813743659919,1,C,High,-1.906877918608184,1,B,Medium-High,-1.3030122020751096,0,C,Low,-0.33669266826351574,0
1,C,Low,-0.1593253363832664,0,B,Low,-0.19355961104505845,1,A,Medium-Low,0.552387208453399,0,C,Low,-1.9514557217100512,0,B,Low,-0.002914467606326187,1,B,High,-2.18827534566072,0
0,B,Medium,0.3999411983794206,0,C,Medium,0.9142724394511068,1,A,Medium-High,1.1083141552980573,0,A,High,0.7091552036045317,1,A,Medium,0.7600418278847545,1,B,Medium,-1.6670765366069449,1
0,B,Medium-Low,-0.44796725571324436,1,B,High,0.5439718793775844,0,A,Low,-0.19021317904322294,0,A,Low,-1.1120233744966297,1,A,Low,0.6069922101486691,0,C,Medium-High,1.0861465351100381,1
1,B,Low,0.4302520117757247,0,B,High,0.1317373024057506,1,A,Medium,-0.2234204309550256,1,B,Medium-Low,0.20854001632953267,0,A,Medium,0.9095706880196756,1,A,High,-2.188404200342452,0
0,A,Medium-High,-1.118485613648663,1,C,Low,-0.7251554969457888,1,C,Medium-Low,-0.4327126864682648,0,A,Low,-0.2268128100537633,1,B,Medium,-0.6462758579402951,0,B,Medium,0.9340987909461033,0
0,A,Low,0.5046201022574712,1,C,Medium,-0.20090751365086723,1,B,Medium,1.3545221331536046,0,C,Low,-0.760366705869185,0,C,Medium,1.667282918016352,0,A,Medium-Low,0.8466567527467251,1
0,B,Medium-High,-0.523554558670018,0,C,High,0.3492910091314819,0,A,Medium-Low,0.6722959652280347,0,C,Medium-High,1.7984680569965572,0,B,High,-0.6880703048126723,0,C,Low,1.5169567799511794,1
0,B,High,1.295894030286958,1,A,Medium-Low,0.8519747941702922,1,C,Medium-Low,-0.013349301339642437,1,B,Medium,0.02379928577982707,0,C,Medium-High,0.10055038160627895,1,A,Low,-0.6260167696477517,1
1,B,High,-0.7699152141669181,1,C,High,-0.5258113664707174,1,C,High,0.3711901182708418,1,A,Low,-0.6688418470336815,0,B,Medium-Low,-1.0915883748644966,1,C,Medium-High,-1.752285361458266,0
1,A,Low,-2.873545986165918,0,B,Medium-Low,0.9591868103378633,1,A,Medium-Low,1.9525903351501852,0,C,Low,-0.5236331899392236,1,C,Low,-0.45093426076633836,1,A,Medium-Low,1.9157881355195971,1
0,A,Low,-2.376310575246667,0,A,High,-0.679781089733073,0,A,Medium-High,-0.10749742601489097,0,C,Medium,0.1172322971866448,1,A,Medium,0.6549094648284274,0,B,High,0.5272751811193948,0
1,C,Low,-0.34524774788103707,1,A,Medium,-0.878388121929364,1,B,Medium-Low,0.9102587512339568,0,A,Medium,1.1401407351083306,1,B,Medium-Low,0.35150645543206394,1,B,Medium,0.27117206795484433,1
0,C,Medium-Low,0.6304508672341562,0,A,High,1.398493496371594,1,C,Low,0.7051643143922239,0,C,High,0.7665047571091839,1,C,Medium-Low,-0.15643777115006693,0,A,Medium-High,0.6131529408114023,1
0,B,High,-0.34925318464722654,1,A,Medium-High,-0.7769077462277323,1,B,High,0.22364389050794695,1,B,Medium,-0.6777636931263934,1,B,Medium-High,0.1672816789380702,1,A,High,-0.24474661966665306,0
1,C,Medium,-0.7571229905200241,0,B,Medium-Low,0.02115746154430297,0,C,High,-2.3506866043182306,1,B,High,-0.39711018923974595,0,A,Low,0.04487521893274318,1,B,Low,-0.08651096545877542,0
0,B,Medium,-0.8676514764805385,1,A,Medium,-1.3090568665060813,1,B,High,0.8499966562570066,1,B,Low,-0.5058084974437871,0,A,Low,-1.0867209973034304,0,A,High,-0.4259145993177961,0
1,C,Low,1.3865035663432699,1,A,Medium-Low,-0.13701047804279384,0,A,Medium-Low,-0.2655095204201625,0,C,Low,-2.1183919306106165,1,B,Medium,-0.7140731734034335,0,B,High,-1.0169079384432238,0
0,A,Medium-Low,0.1584620936379028,1,A,Low,0.4506545477193496,0,C,Medium-Low,0.7428489207226103,1,C,Medium,-0.1967903517365317,0,A,Medium-High,0.5619232535305592,0,B,Medium-High,0.6850827649772352,1
1,A,Medium-High,1.4283064561266066,1,A,Medium,0.24300121144925163,0,B,Medium-Low,-2.115186023458163,1,B,Medium-High,-0.6872455834875972,1,C,High,-0.5472121861204644,1,C,High,0.05823881876802695,0
0,A,Low,0.8237613185242454,1,B,Medium-Low,-0.7947526471689885,1,A,Medium-High,0.15086175983983607,0,C,Medium-Low,2.1613448648850526,0,B,Low,-0.8425147920701376,0,C,Medium-High,-0.13584159643478758,1
0,C,Medium,-1.255863351707039,1,C,Medium-Low,0.642575311153077,0,B,Medium-High,0.22844744562239797,1,C,Medium-Low,0.013702191965189082,0,B,High,-0.1974493448857078,1,B,Medium,-0.39775268943691955,0
0,C,Low,-0.08418692109264571,0,A,Low,-0.14446977310489792,1,B,Medium-High,0.8932838421131359,0,A,Medium,-0.004095836597244608,0,C,Medium,-0.07229883359880337,1,B,Low,-0.08984101451524974,1
0,B,High,1.5874786661778553,1,C,High,-0.7231510012720105,0,B,Medium-High,-0.3703088804154527,0,C,Medium,2.7859722493774615,0,B,Low,1.452508168625612,1,C,Medium,1.457864110135432,1
1,A,High,-1.0616326432404717,0,C,Medium,1.38913732463989,0,C,High,-0.4502571784103487,1,C,Low,-0.3855020702844426,0,C,Medium-Low,1.454588046508929,0,B,High,-0.6198391120426101,1
1,A,Medium-High,0.37371451481447204,0,A,Medium-High,-0.46786000433745834,1,B,Low,-0.33610937111707734,0,A,Medium-Low,0.9238630464542366,0,C,Medium,-0.4628271404578717,0,B,High,-0.38133132434374695,0
1,C,Low,1.6745623947079014,1,C,Medium,0.7576394505036922,1,B,Medium-High,0.6404228315416463,0,C,Medium-High,-1.332665276840019,0,C,High,0.3208254743952461,1,B,Medium,2.2916044402395306,1
1,A,Medium-High,1.0647670460866394,1,C,High,-0.10008382052753428,0,C,Medium-Low,1.4342062294941489,1,C,High,0.16439087044520842,0,B,High,0.4271685927594901,0,B,High,1.268429034212064,1
0,B,High,0.5020922372262759,1,B,Low,1.2433091447780007,0,A,Medium-High,-0.14057325907261609,0,A,Medium,2.5824923462583005,0,A,Medium,-1.3950861151076637,1,A,Medium-High,0.48047045415474565,1
1,A,Medium,1.1675576848521085,1,A,Medium,-0.1709276994162307,0,B,Low,2.3491013549731536,0,A,Medium,-0.2231619376035655,1,B,Medium,1.6464123607667551,0,C,High,-1.0062065064475476,1
0,B,Medium,0.2584978333855602,0,A,Medium-Low,-0.9767920871299921,1,B,High,1.2599720398096539,0,A,Low,-1.0152100599628482,0,A,Medium,0.5439790654243307,1,A,High,-1.150432506629163,0
0,C,High,0.13774806768284242,1,C,Medium,-1.0004534269914491,1,C,Medium-High,0.39414222370732555,0,C,High,-0.1427523829745307,0,B,High,-0.1298340018410674,0,A,Medium,-0.002138391273835435,0
0,A,Medium-High,0.5581864466795201,1,A,Medium,-0.4338085001311797,0,C,Low,0.0054925910115974684,1,A,Medium-High,0.26521640299421456,0,B,Medium-High,-0.7455112719524392,0,A,Medium,-0.47056083159182766,0
0,C,Low,-1.2631282986056636,0,A,Low,0.573516669786978,0,C,Medium-Low,-1.5335866394570805,1,A,Low,0.028807814443042763,1,C,Medium-Low,0.5500020498920642,0,B,Low,1.6083045970453613,1
1,A,Low,-0.45099530535184057,0,B,Medium,0.21930368505070336,1,C,Medium-High,-0.32474731128029105,1,B,Low,0.41432121026030394,0,B,High,-0.3868274597157824,1,C,Medium-Low,0.250931165376584,0
1,A,High,-1.3586904026532123,1,C,Medium-Low,-1.2826759252246533,0,C,Medium-Low,0.546024977835746,0,C,Medium,1.1368418093338493,0,A,Medium,-0.7673697282140843,1,C,Low,-1.2770781047588295,0
1,B,Medium-Low,-0.26090058856815435,1,A,Medium-High,1.8609366300068035,1,B,Medium-Low,0.7758619517240425,1,B,Low,1.1185617832099926,0,C,Medium-High,-0.6959318336692637,1,A,Medium-Low,0.7657667984525156,1
1,A,Medium,-0.18920254207340007,1,A,Medium,-1.2841921084940089,1,C,Medium-High,-1.2026872872923262,0,C,High,-0.2864770971051549,1,C,High,-0.45396956404561306,0,C,Medium-High,-0.03811534945067356,0
1,A,Medium-High,-0.7897089787837573,0,C,Medium-High,-0.09788048617447223,0,A,Medium-High,0.5413922592556286,0,A,Medium-High,-0.4216945230876411,0,C,High,-0.009239104937058366,0,C,Medium,0.45140436070763607,0
0,B,High,0.6496492857481198,1,A,Medium-Low,-0.33934732251091604,1,B,High,0.24851866726838304,0,B,Medium,-0.7936048040749841,0,B,Medium,0.6531540392336492,1,A,Low,-0.9782579889329253,0
0,A,Medium-High,0.7112508151246153,1,A,Medium-High,-0.8240711753475722,1,C,Medium,-2.360055254351493,1,C,Medium-High,-0.05286793442432984,1,A,Medium-High,-0.407268707856561,0,C,Medium,0.7191126242834663,0
0,C,Medium,0.3792216634298336,0,B,Medium-High,-0.28571731848489523,0,C,Low,-0.019115093241403352,0,A,Medium,-0.16592951210049084,1,A,Medium,0.1575157499049413,1,A,High,1.65227263082286,1
1,A,High,-0.9770834542833574,0,A,Medium-Low,1.796634036947563,1,A,Low,1.7492006038674235,0,B,Medium-Low,-0.9181117617099709,0,B,Medium,1.5921914677858906,0,C,Low,1.3648139585181767,1
0,B,High,1.0186957283549396,1,C,Low,-0.8291957141132438,0,C,High,0.9150189618368254,1,A,Medium-High,0.8901050890896667,0,B,Low,0.5735520658159837,1,B,Medium-Low,-1.3179203946278895,1
1,C,Medium-Low,2.8061292981851826,1,A,Medium-Low,1.6569827831878627,0,A,Medium-High,1.0842974033524646,1,B,Low,-0.2448317194287799,1,C,Medium-High,0.2706167986134796,1,C,Medium-High,0.5485693218428688,1
1,C,High,1.5779558697060387,1,B,Low,0.8253074560444311,1,B,Low,-0.1521503032415043,0,C,Low,0.9747424653733405,1,A,Medium-Low,0.6912506372003903,1,A,High,0.013480260409788409,1
0,B,Medium-Low,0.5007957075180771,0,C,Low,-0.01933140004500564,0,B,High,-1.1947461328500584,1,C,Medium-High,-1.551869619661546,1,C,Medium-Low,0.7224473654687658,0,C,Medium,0.8004352813541958,0
1,B,Medium-Low,0.8071661845723412,0,B,High,-0.24422214472695017,0,C,Medium-Low,0.054101418339519126,0,A,Medium,0.4606519649214946,1,C,Medium,0.015361755120411238,1,A,Low,0.40281443904128295,1
1,B,Medium-High,-0.91884499463919,0,C,Medium-High,0.5996049759461524,0,A,Medium,-0.2629069205066902,0,B,Medium,-1.0906207374186716,1,C,Low,0.7541093894498074,1,C,Medium-High,0.4697120791757822,0
0,C,Medium-High,-0.4869890966722294,1,C,Medium,0.7988317009676911,0,A,Low,-0.9100289967757358,1,C,Medium,-0.036699848751826955,1,C,High,1.7871041568564425,0,A,Medium-Low,-1.208668026311329,0
0,A,Medium,0.25189081716495754,1,A,Medium-High,0.32412829259258047,1,A,Medium-High,-0.1548675321522093,1,A,Medium-Low,-1.7113388746323888,0,A,Low,0.26415455708641655,1,B,High,0.7695639151259132,0
1,B,Medium-High,-0.9922586545130085,0,C,Medium,-1.2911621575892844,0,B,Medium-Low,-1.3595782868338744,0,C,Medium-High,-1.1400839573061996,0,B,Medium-High,0.2311791383681333,1,A,Low,0.07698786088741336,0
1,A,Medium,1.2916868535975807,0,A,Low,-0.08564496987062047,1,C,Low,-0.1418343732743288,1,B,Low,-0.4294405740913883,1,A,High,0.7836408096752502,1,C,Low,0.9883677948358528,1
0,B,Medium,0.7423868677753549,1,A,High,-0.2904256357703167,1,B,Low,-1.453335230071574,1,B,High,-1.0931514673059923,1,B,Medium-High,-0.25033728223352425,0,C,Medium-High,0.7082356715770075,0
0,C,Medium-Low,0.9467789720343527,0,B,Medium-Low,0.3009760739693356,1,B,Low,-0.04667881795157518,1,B,Medium-High,-1.1291771772667492,0,C,Medium,-0.6002495466979659,1,A,Medium-High,-0.21437071016099177,0
0,B,Medium-Low,0.31975889148637315,1,C,High,0.2850494705737725,1,A,Medium-Low,0.09998640586413658,1,A,Medium-High,-0.7051951811045035,1,B,Low,0.17284662688749955,0,C,Medium-High,-1.0340727096851297,0
0,C,Low,0.060378458710925426,1,B,Medium,-0.21839382431026105,1,A,Medium-Low,-0.06646685377776193,1,C,Medium,-0.3074181751590651,1,C,Medium,0.5815917868475469,0,A,High,-0.004237577263953159,1
0,C,Low,0.3143191622446685,1,A,Medium,-0.06565440014157432,0,A,Medium-Low,0.7062482252861804,1,B,Medium,-0.015016331596426175,0,A,Medium,1.0666049476288528,1,B,Low,0.4135519994745192,1
0,B,Low,-0.9560794189769647,0,A,Low,-0.6361928903281584,0,C,High,-0.8851268078548734,0,B,High,0.6974941866719986,1,C,High,0.3055366388724237,0,C,Medium-Low,-0.037867923196595744,0
0,A,Low,0.09068918351555215,1,C,Medium-High,0.08158521840199572,0,C,Medium-Low,1.0958890917579232,0,B,High,0.831978394050129,1,C,Low,1.0615268769079855,0,A,Medium,0.06976387159525282,1
1,B,Medium,-0.7589489621706729,1,B,Medium,-0.5718837052771072,0,C,Low,-0.8050334285812125,1,B,Low,-0.24034624189202025,1,C,Medium-Low,1.5572428938774567,0,A,Medium,-1.298211477816427,0
1,A,Low,0.8605307599950249,1,B,Low,0.31879712761424067,0,C,Medium-Low,-0.1393028375457621,1,C,Medium-High,-1.4623639874754775,0,A,High,-0.6846462330038381,1,C,Medium-High,-1.4827389635542367,0
1,C,Medium-High,-1.2627048654047284,1,B,High,-1.8076021075750268,1,C,Medium,-0.8380484360307063,1,C,Low,-0.5115143305261756,1,A,High,-1.3939023755950832,1,A,Low,-0.9334772100871647,0
1,C,Low,-0.4340646923626218,1,C,Medium-High,1.4588798378387593,0,B,High,-0.504865193761357,0,C,High,-0.008389071421437312,0,A,Medium,1.1525949862842442,0,C,Low,-0.2205652140640049,1
1,C,Medium-Low,-0.29301438010801845,0,A,Medium-Low,0.7499883363850347,0,C,Medium,0.04129849611129431,0,A,Medium-High,-0.15213554509589575,0,A,Medium-High,-0.3218398832326628,0,C,Medium-Low,-1.5323733022209354,0
1,A,Medium,0.49309579129559444,1,A,Medium,0.7208495509722171,1,C,Medium,-1.1208980663870467,1,A,Low,0.29101553410737735,1,C,Low,-2.888505735510509,1,B,Medium,-0.04067342501291286,0
1,A,High,-0.11470293961024164,1,B,Low,1.7220337382240822,1,B,Medium-Low,1.0780914108875221,0,B,Medium-High,0.23836731607119416,0,C,Medium-Low,-0.32063963740302037,1,A,Medium-High,1.8634037894432973,1
1,C,Medium,-0.918744061279322,1,C,High,1.2109131417530394,1,B,Medium-Low,-0.7775360142220114,0,B,Medium-High,0.318419310667805,1,C,High,1.20260303004673,0,C,Medium,-0.66315954945333,1
0,A,Medium-High,1.2267126770452719,0,A,Medium,-0.1840150740529035,0,A,Medium-High,0.213602473110168,1,C,Medium,-0.8970428254905602,1,C,High,-0.03323430377967066,0,A,Medium-High,0.7076844777405328,1
1,C,High,-1.202429827354131,0,A,Medium-Low,0.19579514752477922,1,B,Medium-Low,1.88488886444471,1,C,Medium-High,0.966747284104373,0,C,Medium,-2.3396337557718745,0,C,Medium-High,0.877120445649518,1
1,B,Low,-0.5922061392615129,1,A,Low,-0.22184369227102343,0,B,Medium-Low,0.7490888940025228,0,B,Medium-High,-2.0125430894551624,1,B,Low,0.777776668691662,1,C,High,1.3612424290501732,1
0,B,Low,0.1632272169790607,0,C,Medium-High,-1.11297077215775,0,A,Low,2.314847872682706,0,C,Low,-0.2467598969462567,1,B,Medium-High,2.1215598781945824,0,A,Medium-High,-1.0218387036227254,1
1,C,Medium-Low,0.889872368188525,1,A,High,0.91828305926258,0,B,Medium-Low,-0.6399985516335265,1,C,Medium,-1.274853207365935,1,A,Low,0.41581477304042225,1,C,Medium-Low,-1.2907702978499485,0
1,B,Medium-Low,-1.2421309052066656,0,B,High,1.8169399934786363,0,B,Medium-Low,0.17773640922319037,0,A,Medium,-1.1482239678210835,0,B,Medium-Low,0.9491874709039796,0,B,Low,-0.15770283533873808,1
1,B,High,-0.45843937690122205,0,A,Low,1.7633804858416133,1,B,Medium-Low,-0.9425404108644443,0,A,Medium-Low,0.25948686244553676,0,A,Medium-Low,-0.05798383636017773,0,B,Medium-High,0.8615179767825772,1
1,C,Medium,-0.1938315645071659,1,A,Medium,0.5180005383780444,0,A,Medium,-0.4516052088747154,1,C,High,-0.6264797444812293,0,B,Medium,-0.871872559195517,1,C,High,0.3561396505951433,0
0,A,High,0.7912510299402388,0,C,Medium-High,0.7424664968957964,0,A,High,0.6747141603710599,0,B,Low,0.41982937010936544,1,B,Medium-High,-0.9566328348044493,0,C,Medium-High,0.4928288337119105,1
1,A,Medium-Low,-0.478366173100496,1,A,Medium-High,-1.1312981804807911,0,A,Medium-High,0.8671473959983029,1,B,Medium,2.6464462580501245,1,B,Medium-High,-0.4589894954453128,0,B,High,1.6861185318970904,1
1,B,Medium-High,0.35675764660152454,0,C,Medium,-0.49841328831498494,0,C,Medium-Low,-0.5003810878836403,0,C,Medium-Low,2.004882076147711,1,C,Medium,0.8267363431782543,1,C,High,-0.4259738257329559,1
0,B,High,-0.23569248301958573,0,B,High,-0.16249835997874748,1,B,Low,-0.8614634389878391,1,A,Medium-High,0.9053812019555627,1,A,Low,0.2571792995966096,1,B,Medium,1.047770331070912,1
0,B,High,2.5826837171621713,1,B,Medium-Low,-0.34603111719869495,0,A,Medium,-0.18250162153634858,1,A,Low,-0.52849576886407,1,A,Medium-Low,1.2003042236016304,1,A,Medium-Low,-0.17540076168429988,1
0,C,Medium,-0.4210279371932042,0,B,Medium-High,0.1064031879455081,1,A,Medium,1.2755141548739712,1,A,High,-0.8532369098322098,0,A,High,0.05162867747015325,0,C,High,-0.21757434674870768,0
0,C,Medium-High,0.32332938237221076,1,C,High,-0.2532426640768034,0,C,Medium,-0.4205045726781999,1,A,Medium,1.5621341040295613,1,B,Low,-0.6065429738830913,1,A,Medium,0.7472630348685145,1
1,A,Medium,0.18557152758241696,0,A,Medium,0.2255473538096091,0,A,Medium-High,0.8949353887981288,0,C,Low,-1.3876262077110342,1,C,High,-0.05913462965504725,1,B,Medium-High,0.06825417852718532,0
1,B,Medium,1.9237876253604294,0,B,Medium,0.14240584633245573,0,C,High,-0.44164620270790367,0,B,Medium,1.4306089887558648,0,A,Medium,1.1949040949240695,0,A,Medium-Low,-1.8989864409105777,1
0,A,Low,0.9363533061255409,0,A,High,1.7447373212238892,0,B,Medium-High,2.187480104512282,0,B,Low,-1.5074145544115618,0,A,Medium-Low,0.11834105159370154,1,A,Medium-High,-0.830636412769884,1
